id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
14008189,JJ459280,2025-10-20T00:00:00.000,064XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0312,003,20,69,14,1180029,1862344,2025,2025-10-27T15:43:39.000,41.777541862,-87.615558432,"{'latitude': '41.777541862', 'longitude': '-87.615558432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003896,JJ458957,2025-10-20T00:00:00.000,067XX S JEFFERY BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,0332,003,5,43,26,1190704,1860712,2025,2025-10-27T15:43:39.000,41.772812361,-87.576477067,"{'latitude': '41.772812361', 'longitude': '-87.576477067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003244,JJ458300,2025-10-20T00:00:00.000,079XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,0624,006,8,44,06,1183279,1852574,2025,2025-10-27T15:43:39.000,41.750656962,-87.60394775,"{'latitude': '41.750656962', 'longitude': '-87.60394775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14008473,JJ464596,2025-10-20T00:00:00.000,001XX W MAPLE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1824,018,27,8,11,1174883,1907592,2025,2025-10-27T15:43:39.000,41.901822321,-87.633071176,"{'latitude': '41.901822321', 'longitude': '-87.633071176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007588,JJ463498,2025-10-20T00:00:00.000,039XX S LAKE PARK AVE,0810,THEFT,OVER $500,APARTMENT,False,False,0214,002,4,36,06,1183292,1879180,2025,2025-10-27T15:43:39.000,41.823665846,-87.603072021,"{'latitude': '41.823665846', 'longitude': '-87.603072021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004506,JJ458160,2025-10-20T00:00:00.000,027XX W ROOSEVELT RD,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,1135,011,28,29,04B,1158071,1894595,2025,2025-10-27T15:43:39.000,41.866517317,-87.695178701,"{'latitude': '41.866517317', 'longitude': '-87.695178701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003368,JJ458392,2025-10-20T00:00:00.000,010XX N FRANCISCO AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1211,012,26,24,08B,1156861,1906972,2025,2025-10-27T15:43:39.000,41.900505589,-87.699285044,"{'latitude': '41.900505589', 'longitude': '-87.699285044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003057,JJ458033,2025-10-20T00:00:00.000,046XX S KEELER AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,0815,008,14,57,08B,1149136,1873576,2025,2025-10-27T15:43:39.000,41.809015971,-87.728523575,"{'latitude': '41.809015971', 'longitude': '-87.728523575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14009444,JJ465835,2025-10-20T00:00:00.000,004XX N LAVERGNE AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,APARTMENT,False,False,1532,015,37,25,12,1142962,1902338,2025,2025-10-28T15:41:02.000,41.88805989,-87.750452913,"{'latitude': '41.88805989', 'longitude': '-87.750452913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14010797,JJ467539,2025-10-20T00:00:00.000,064XX N SHERIDAN RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2432,024,49,1,05,1167121,1942715,2025,2025-10-29T15:43:57.000,41.998371665,-87.660569111,"{'latitude': '41.998371665', 'longitude': '-87.660569111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005427,JJ461092,2025-10-20T00:00:00.000,075XX N HOYNE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,2424,024,49,1,26,1160971,1949996,2025,2025-10-29T15:43:57.000,42.018481291,-87.682989445,"{'latitude': '42.018481291', 'longitude': '-87.682989445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003074,JJ458048,2025-10-20T00:01:00.000,033XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,1713,017,33,14,14,1153017,1931689,2025,2025-10-28T15:42:01.000,41.968408072,-87.712747145,"{'latitude': '41.968408072', 'longitude': '-87.712747145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005568,JJ461178,2025-10-20T00:01:00.000,033XX W 83RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,0834,008,18,70,11,1155637,1849364,2025,2025-10-28T15:42:01.000,41.742446579,-87.705327458,"{'latitude': '41.742446579', 'longitude': '-87.705327458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14011944,JJ468504,2025-10-20T00:01:00.000,017XX S STATE ST,0810,THEFT,OVER $500,APARTMENT,False,False,0131,001,3,33,06,,,2025,2025-10-29T15:44:51.000,,,
14003011,JJ457999,2025-10-20T00:04:00.000,055XX W IRVING PARK RD,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1633,016,30,15,26,1138802,1926049,2025,2025-10-28T15:42:01.000,41.953202038,-87.765153132,"{'latitude': '41.953202038', 'longitude': '-87.765153132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003061,JJ458001,2025-10-20T00:06:00.000,088XX S MARSHFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,False,True,2221,022,18,71,06,1166886,1846076,2025,2025-10-28T15:42:01.000,41.733191157,-87.664204533,"{'latitude': '41.733191157', 'longitude': '-87.664204533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003116,JJ458000,2025-10-20T00:07:00.000,049XX S COTTAGE GROVE AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,False,False,0223,002,4,39,03,1182422,1872437,2025,2025-10-28T15:42:01.000,41.805182789,-87.606472941,"{'latitude': '41.805182789', 'longitude': '-87.606472941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003063,JJ458023,2025-10-20T00:16:00.000,079XX S HALSTED ST,2012,NARCOTICS,MANUFACTURE / DELIVER - COCAINE,STREET,False,False,0621,006,17,71,18,1172343,1852285,2025,2025-10-28T15:42:01.000,41.750111323,-87.644030737,"{'latitude': '41.750111323', 'longitude': '-87.644030737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003020,JJ458002,2025-10-20T00:19:00.000,0000X E BENTON PL,0460,BATTERY,SIMPLE,STREET,False,False,0111,001,42,32,08B,1176576,1901522,2025,2025-10-28T15:42:01.000,41.885127844,-87.62703618,"{'latitude': '41.885127844', 'longitude': '-87.62703618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003026,JJ458014,2025-10-20T00:29:00.000,025XX W PETERSON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,2413,024,40,2,26,1158144,1939768,2025,2025-10-28T15:42:01.000,41.990473774,-87.693673541,"{'latitude': '41.990473774', 'longitude': '-87.693673541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003522,JJ458671,2025-10-20T00:30:00.000,064XX S MORGAN ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0723,007,16,68,08A,1170750,1862164,2025,2025-10-28T15:42:01.000,41.777255415,-87.649580426,"{'latitude': '41.777255415', 'longitude': '-87.649580426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003478,JJ458577,2025-10-20T00:30:00.000,088XX S ESCANABA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0423,004,10,46,14,1196920,1847012,2025,2025-10-28T15:42:01.000,41.735066205,-87.554146165,"{'latitude': '41.735066205', 'longitude': '-87.554146165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003125,JJ458015,2025-10-20T00:31:00.000,006XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0121,001,34,28,14,1171711,1901224,2025,2025-10-28T15:42:01.000,41.8844186,-87.644909902,"{'latitude': '41.8844186', 'longitude': '-87.644909902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003048,JJ458010,2025-10-20T00:33:00.000,002XX N ELIZABETH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,1215,012,27,28,07,1167905,1901742,2025,2025-10-28T15:42:01.000,41.885922961,-87.658870993,"{'latitude': '41.885922961', 'longitude': '-87.658870993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003079,JJ458009,2025-10-20T00:35:00.000,075XX S SAGINAW AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0421,004,7,43,08A,1195236,1855417,2025,2025-10-28T15:42:01.000,41.758171863,-87.560038788,"{'latitude': '41.758171863', 'longitude': '-87.560038788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003038,JJ458052,2025-10-20T00:38:00.000,039XX W 55TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,0822,008,23,62,24,1150845,1867829,2025,2025-10-28T15:42:01.000,41.793212182,-87.722405042,"{'latitude': '41.793212182', 'longitude': '-87.722405042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003039,JJ458018,2025-10-20T00:40:00.000,047XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,1131,011,24,25,26,1144812,1896930,2025,2025-10-28T15:42:01.000,41.873185004,-87.743795434,"{'latitude': '41.873185004', 'longitude': '-87.743795434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003013,JJ458021,2025-10-20T00:42:00.000,047XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,0224,002,3,38,06,1177953,1873730,2025,2025-10-28T15:42:01.000,41.808833439,-87.622824022,"{'latitude': '41.808833439', 'longitude': '-87.622824022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003047,JJ458026,2025-10-20T00:45:00.000,019XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1223,012,27,28,14,1163372,1901380,2025,2025-10-28T15:42:01.000,41.885026163,-87.67552729,"{'latitude': '41.885026163', 'longitude': '-87.67552729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003027,JJ458027,2025-10-20T00:50:00.000,026XX W 23RD PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1034,010,25,30,08A,1159105,1888300,2025,2025-10-28T15:42:01.000,41.849222028,-87.69155551,"{'latitude': '41.849222028', 'longitude': '-87.69155551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003315,JJ458350,2025-10-20T01:00:00.000,056XX W WARWICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1633,016,38,15,07,1138159,1924371,2025,2025-10-28T15:42:01.000,41.948609116,-87.767557605,"{'latitude': '41.948609116', 'longitude': '-87.767557605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003921,JJ458890,2025-10-20T01:00:00.000,049XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2024,020,48,3,14,1168738,1933154,2025,2025-10-28T15:42:01.000,41.972101049,-87.654899332,"{'latitude': '41.972101049', 'longitude': '-87.654899332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003190,JJ458189,2025-10-20T01:00:00.000,067XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,0812,008,13,64,14,1132417,1861995,2025,2025-10-28T15:42:01.000,41.777542083,-87.790115266,"{'latitude': '41.777542083', 'longitude': '-87.790115266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003810,JJ459198,2025-10-20T01:00:00.000,064XX S MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0823,008,15,66,14,1158487,1861796,2025,2025-10-28T15:42:01.000,41.776504338,-87.694546704,"{'latitude': '41.776504338', 'longitude': '-87.694546704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003680,JJ458967,2025-10-20T01:00:00.000,045XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0922,009,12,58,07,1158460,1874532,2025,2025-10-28T15:42:01.000,41.811454207,-87.694298619,"{'latitude': '41.811454207', 'longitude': '-87.694298619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004249,JJ458414,2025-10-20T01:00:00.000,066XX S MINERVA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0321,003,20,42,08B,1185025,1861230,2025,2025-10-28T15:42:01.000,41.774369057,-87.597278237,"{'latitude': '41.774369057', 'longitude': '-87.597278237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003035,JJ458028,2025-10-20T01:07:00.000,014XX W GARFIELD BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,0713,007,16,67,26,1167472,1868132,2025,2025-10-28T15:42:01.000,41.79370323,-87.661426571,"{'latitude': '41.79370323', 'longitude': '-87.661426571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003070,JJ458046,2025-10-20T01:10:00.000,111XX S NORMAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2233,022,21,49,08B,1174946,1831112,2025,2025-10-28T15:42:01.000,41.691952074,-87.63512148,"{'latitude': '41.691952074', 'longitude': '-87.63512148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003260,JJ458282,2025-10-20T01:12:00.000,033XX S PAULINA ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,0912,009,11,59,06,1165565,1882426,2025,2025-10-28T15:42:01.000,41.832968262,-87.668013606,"{'latitude': '41.832968262', 'longitude': '-87.668013606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003100,JJ458038,2025-10-20T01:17:00.000,054XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1522,015,29,25,08B,1140253,1897151,2025,2025-10-28T15:42:01.000,41.873876162,-87.760528549,"{'latitude': '41.873876162', 'longitude': '-87.760528549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003927,JJ458302,2025-10-20T01:20:00.000,034XX W 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,WAREHOUSE,False,False,0821,008,14,58,14,1154147,1873256,2025,2025-10-28T15:42:01.000,41.808039607,-87.710152531,"{'latitude': '41.808039607', 'longitude': '-87.710152531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003078,JJ458037,2025-10-20T01:25:00.000,001XX W 117TH ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE,False,True,0522,005,9,53,08B,1177223,1827363,2025,2025-10-28T15:42:01.000,41.681613308,-87.626897663,"{'latitude': '41.681613308', 'longitude': '-87.626897663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003858,JJ459210,2025-10-20T01:26:00.000,023XX S BLUE ISLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1034,010,25,31,05,1163922,1888350,2025,2025-10-28T15:42:01.000,41.849259086,-87.673875173,"{'latitude': '41.849259086', 'longitude': '-87.673875173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003110,JJ458043,2025-10-20T01:30:00.000,034XX N KILDARE AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,True,1731,017,30,16,02,1147108,1922625,2025,2025-10-28T15:42:01.000,41.943651131,-87.734707229,"{'latitude': '41.943651131', 'longitude': '-87.734707229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003052,JJ458041,2025-10-20T01:30:00.000,076XX S HALSTED ST,0460,BATTERY,SIMPLE,GAS STATION,False,False,0621,006,17,71,08B,1172288,1854297,2025,2025-10-28T15:42:01.000,41.755633717,-87.644173224,"{'latitude': '41.755633717', 'longitude': '-87.644173224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003500,JJ458576,2025-10-20T01:31:00.000,082XX S BLACKSTONE AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,False,False,0411,004,8,45,15,1187593,1850744,2025,2025-10-28T15:42:01.000,41.745533823,-87.588197495,"{'latitude': '41.745533823', 'longitude': '-87.588197495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003036,JJ458044,2025-10-20T01:36:00.000,040XX S FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0921,009,12,58,08B,1157687,1877770,2025,2025-10-28T15:42:01.000,41.820355428,-87.697046014,"{'latitude': '41.820355428', 'longitude': '-87.697046014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003075,JJ458050,2025-10-20T01:42:00.000,111XX S NORMAL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,True,2233,022,21,49,15,1174946,1831112,2025,2025-10-28T15:42:01.000,41.691952074,-87.63512148,"{'latitude': '41.691952074', 'longitude': '-87.63512148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003156,JJ458057,2025-10-20T01:42:00.000,020XX N KENNETH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2522,025,26,20,15,1146393,1913133,2025,2025-10-28T15:42:01.000,41.917617873,-87.737577676,"{'latitude': '41.917617873', 'longitude': '-87.737577676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003130,JJ458049,2025-10-20T01:44:00.000,051XX W IRVING PARK RD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,GAS STATION,True,False,1624,016,38,15,14,1141162,1926104,2025,2025-10-28T15:42:01.000,41.953309701,-87.756476115,"{'latitude': '41.953309701', 'longitude': '-87.756476115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003129,JJ458053,2025-10-20T01:52:00.000,075XX S DANTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,0411,004,8,43,14,1187182,1855243,2025,2025-10-28T15:42:01.000,41.757889266,-87.589560944,"{'latitude': '41.757889266', 'longitude': '-87.589560944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005393,JJ461044,2025-10-20T02:00:00.000,040XX W CORNELIA AVE,0810,THEFT,OVER $500,STREET,False,False,1731,017,30,16,06,1148946,1923055,2025,2025-10-28T15:42:01.000,41.944795664,-87.727940391,"{'latitude': '41.944795664', 'longitude': '-87.727940391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004390,JJ459550,2025-10-20T02:00:00.000,081XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0422,004,7,46,14,1194922,1851601,2025,2025-10-28T15:42:01.000,41.747708205,-87.561315035,"{'latitude': '41.747708205', 'longitude': '-87.561315035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003091,JJ458063,2025-10-20T02:13:00.000,059XX S CAMPBELL AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0824,008,16,66,26,1160724,1865122,2025,2025-10-28T15:42:01.000,41.78558545,-87.686254176,"{'latitude': '41.78558545', 'longitude': '-87.686254176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003069,JJ458058,2025-10-20T02:15:00.000,026XX S CALUMET AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,0133,001,4,35,08B,1178927,1886949,2025,2025-10-28T15:42:01.000,41.845085249,-87.618848403,"{'latitude': '41.845085249', 'longitude': '-87.618848403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005759,JJ461272,2025-10-20T02:15:00.000,003XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,HOTEL / MOTEL,False,False,1232,012,34,28,05,1171098,1898739,2025,2025-10-28T15:42:01.000,41.877613062,-87.647233851,"{'latitude': '41.877613062', 'longitude': '-87.647233851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003652,JJ458736,2025-10-20T02:15:00.000,038XX S DR MARTIN LUTHER KING JR DR,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,0212,002,4,35,06,1179489,1879516,2025,2025-10-28T15:42:01.000,41.824675709,-87.617013434,"{'latitude': '41.824675709', 'longitude': '-87.617013434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003109,JJ458065,2025-10-20T02:15:00.000,012XX W ERIE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1215,012,27,24,07,1168053,1904499,2025,2025-10-28T15:42:01.000,41.89348517,-87.658247855,"{'latitude': '41.89348517', 'longitude': '-87.658247855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003081,JJ458056,2025-10-20T02:19:00.000,042XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2523,025,31,20,14,1147251,1919610,2025,2025-10-28T15:42:01.000,41.935374967,-87.734259067,"{'latitude': '41.935374967', 'longitude': '-87.734259067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003299,JJ458381,2025-10-20T02:22:00.000,030XX W AINSLIE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1713,017,33,14,07,1155287,1932397,2025,2025-10-28T15:42:01.000,41.970305442,-87.704381324,"{'latitude': '41.970305442', 'longitude': '-87.704381324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003111,JJ458073,2025-10-20T02:26:00.000,019XX W GARFIELD BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,0932,009,16,61,07,1164147,1868187,2025,2025-10-28T15:42:01.000,41.793924823,-87.673617586,"{'latitude': '41.793924823', 'longitude': '-87.673617586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003083,JJ458064,2025-10-20T02:28:00.000,026XX N MONTICELLO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2524,025,35,22,14,1151598,1917357,2025,2025-10-28T15:42:01.000,41.929108084,-87.718342896,"{'latitude': '41.929108084', 'longitude': '-87.718342896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003324,JJ458423,2025-10-20T02:30:00.000,004XX E 33RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0211,002,4,35,07,1179504,1883151,2025,2025-10-28T15:42:01.000,41.834650079,-87.616847182,"{'latitude': '41.834650079', 'longitude': '-87.616847182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004623,JJ459659,2025-10-20T02:30:00.000,114XX S EGGLESTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SCHOOL - PUBLIC BUILDING,False,False,2233,022,21,49,08A,1175341,1829114,2025,2025-10-28T15:42:01.000,41.686460463,-87.633734743,"{'latitude': '41.686460463', 'longitude': '-87.633734743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14012331,JJ458076,2025-10-20T02:34:00.000,050XX N SHERIDAN RD,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,GROCERY FOOD STORE,False,False,2024,020,48,3,05,,,2025,2025-10-29T15:44:51.000,,,
14003085,JJ458068,2025-10-20T02:35:00.000,045XX N AUSTIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1622,016,38,15,08B,1135528,1929563,2025,2025-10-28T15:42:01.000,41.962903733,-87.777104951,"{'latitude': '41.962903733', 'longitude': '-87.777104951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003168,JJ458069,2025-10-20T02:35:00.000,002XX W GARFIELD BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0225,002,20,37,04B,1175882,1868510,2025,2025-10-28T15:42:01.000,41.794555987,-87.630576503,"{'latitude': '41.794555987', 'longitude': '-87.630576503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007121,JJ462951,2025-10-20T02:40:00.000,027XX N LARAMIE AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,False,True,2514,025,31,19,17,1141239,1917887,2025,2025-10-28T15:42:01.000,41.930760036,-87.756396357,"{'latitude': '41.930760036', 'longitude': '-87.756396357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003145,JJ458079,2025-10-20T02:51:00.000,047XX N SHERIDAN RD,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1914,019,46,3,05,1168775,1931620,2025,2025-10-28T15:42:01.000,41.967890903,-87.654807952,"{'latitude': '41.967890903', 'longitude': '-87.654807952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003179,JJ458085,2025-10-20T02:52:00.000,033XX N LONG AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,False,False,1634,016,30,15,18,1139770,1921862,2025,2025-10-28T15:42:01.000,41.94169484,-87.761697294,"{'latitude': '41.94169484', 'longitude': '-87.761697294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14003077,JJ458074,2025-10-20T02:57:00.000,054XX S KILBOURN AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0815,008,23,62,04B,1147287,1868114,2025,2025-10-28T15:42:01.000,41.79406291,-87.735444789,"{'latitude': '41.79406291', 'longitude': '-87.735444789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
